date,NBUW,DXBT,KPEL,JMDX,PHRL,QIAO,ZLZM,WJIN,NOKG,JFAI,DQMQ,JTRD,YSCS,TKAD,PFBO,GGUX,YMWW,OVCY,GTIY,BMZL,FLGY,VRMZ,RMSX,KZER,ZURV,UTPJ,FUNW,RFYJ,BNKK,DSJS,IRMF,IRZY,PBDJ,WKXL,BUFI,RPWC,QEAM,UIGI,MKAP,PMFE,NTIW,DGUN,KXPJ,INDR,LZYJ,GLBF,TVXF,STHM,FZPF,DIIJ,HCUY,JKNN,TCUN,ROEQ,KTTB,BTLQ,FCHX,RVSY,KTAD,NZST,YKPU,OZDD,FFBX,IHRO,LRAW,HRMI,FIXI,KFZA,PVNQ,PIVW,ZDSW,MVLW,VDCL,WATA,GUUW,HLOI,SBCP,QIJN,IWYW,FIEP,GGFP,OWQF,RWHY,PTHJ,IHXT,CCOD,WJIV,ZFIF,YGUK,WBDC,NNKR,KZFJ,YCTF,MIXE,HQXF,VPCN,CYIQ,EVDG,CNPB,WQGP,Total,Day,Weekday,WeekYear
2010/01/25,14779.52,14633.19,14925.85,14486.85,13901.53,14633.18,15218.52,14633.18,14925.86,14486.86,14925.85,15072.18,14779.52,14194.19,14925.85,14925.85,14486.85,15072.18,15218.51,14486.85,15072.18,14194.19,15072.19,14925.86,14779.52,14340.52,14194.19,15218.52,14779.52,14925.84,14486.86,14925.85,14194.18,14047.85,14779.51,14047.86,13901.52,14340.52,14194.19,14486.85,13901.53,14779.52,14340.52,15218.52,14925.85,14340.53,15218.51,15072.18,14047.86,14779.51,14486.85,14633.19,14340.52,14779.52,14486.85,13901.52,14779.51,14047.86,15072.18,14779.52,14633.19,14633.18,15072.19,15072.18,14486.86,14633.19,13755.2,15511.18,14340.52,15072.18,14486.85,14194.19,14194.2,14779.52,15218.51,14194.2,14779.51,14925.85,14340.53,14047.85,14340.53,15218.52,15072.17,14486.85,13462.53,15072.17,14925.85,15072.18,14925.85,13755.2,14047.86,15218.51,14779.52,14194.2,14779.52,14779.51,14486.85,14779.52,14633.19,15072.17,1463025.9200000004,25,0,04
2010/01/26,14196.65,14050.29,14343.01,14050.3,14782.08,14343.02,14782.08,14343.01,14928.43,14928.43,14343.02,15074.8,14635.73,15221.16,14782.08,14196.66,15221.15,14928.45,14489.38,14782.09,14489.37,14489.37,14050.29,14782.08,14782.09,15074.8,14782.09,14782.08,14782.08,15074.8,14635.72,14928.44,14782.09,14489.38,14635.73,14635.73,14635.73,14782.09,14489.37,13611.23,14343.01,14489.37,14343.02,14928.44,14489.37,14635.72,14782.09,14782.08,14489.37,14782.09,15074.8,14489.37,14343.01,14635.72,14489.37,15074.81,13757.59,13464.87,14635.73,14050.3,14635.73,14196.66,14343,14635.73,14928.44,14050.29,14928.44,13903.94,14782.08,14635.73,14050.3,15367.51,14489.36,14489.37,14489.37,15367.51,15367.52,13903.94,14050.29,15074.8,15074.79,14782.08,15074.81,14928.45,14343.01,14489.38,14050.29,15074.8,14635.72,14928.44,14489.37,14050.3,13757.59,14489.36,13903.94,14635.73,14343.02,14782.09,15221.15,15513.88,1459474.7200000002,26,1,04
2010/01/27,15074.66,15074.66,14342.88,15074.66,14635.59,14928.3,14050.17,14196.53,14489.24,15074.67,14342.88,15513.73,14342.88,14635.59,14635.59,15660.08,14635.6,15221.02,14196.52,15221.02,14635.6,15074.66,14928.31,14489.24,14489.24,14196.52,14781.95,14635.6,14489.24,14342.88,14342.88,15367.37,14050.17,15513.72,14781.95,14781.95,14342.88,14342.88,14781.95,14196.53,14489.24,15221.02,14489.24,14781.95,14928.31,14489.24,14781.95,14635.6,14635.59,14928.3,15074.66,15074.66,14635.59,14635.6,13757.46,14635.59,14635.59,14635.59,14342.88,13757.46,13757.46,15367.37,14342.89,14781.95,14635.6,14635.6,14489.24,14050.17,14635.6,14928.3,14489.24,13903.82,14489.24,14489.24,15513.73,14781.95,14781.95,14489.24,14635.6,15074.66,14635.6,14928.31,15074.66,14635.59,13903.82,14781.95,13757.46,14928.31,14489.24,14342.89,14342.88,14489.24,14781.95,15074.67,15074.66,15074.66,14342.88,14928.31,14781.95,14781.95,1465901.139999999,27,2,04
2010/01/28,14197.85,15076.06,14490.58,14929.69,14636.95,14490.58,14197.85,13612.37,14783.32,15076.06,14783.32,14197.85,15222.43,14783.32,14636.95,14636.95,14929.69,13905.11,15368.8,14344.21,14929.69,14490.58,14197.85,14636.95,14051.48,15222.43,14051.48,14636.95,13758.74,14783.32,14783.32,14783.32,15222.43,15222.43,15368.8,15515.17,14197.84,14344.21,14344.21,14490.58,14197.85,14929.69,14344.21,14929.69,13905.11,15076.06,15222.43,14636.95,15076.06,14344.21,15661.54,14490.58,15515.17,14636.95,14490.58,14783.32,14783.32,14636.95,14783.32,14490.58,15076.06,14636.95,14344.22,14783.32,14636.95,14783.32,14636.95,14344.21,15076.06,15076.06,15661.54,14344.21,14929.69,14490.58,14636.95,14490.58,14783.32,15076.06,14783.32,14197.84,14344.22,15076.06,14051.48,14636.95,15368.8,14344.21,14783.32,14344.21,14490.58,14783.32,15076.06,14490.58,14783.32,15076.06,14197.84,13905.11,14929.69,14636.95,14051.48,14929.69,1467354.4100000001,28,3,04
2010/01/29,15224.02,14784.87,14784.87,14345.71,14784.87,14638.49,15224.02,14638.48,14492.09,14345.71,14199.33,14638.48,14052.94,14784.87,14492.1,15224.02,14345.71,14052.95,14199.33,14638.49,14345.71,14638.48,14638.48,14931.25,14345.71,15370.41,14784.87,13906.56,14492.1,14931.26,14492.1,14345.71,14931.26,14199.33,14931.26,15077.64,14784.87,14345.71,15224.02,15224.02,14638.48,14784.87,14931.26,14931.25,14784.87,14931.25,14638.48,14052.94,14784.87,15224.03,13760.18,14931.25,14052.95,13760.17,14492.1,15077.64,14638.49,14345.71,14784.87,15077.64,14784.87,14345.72,14784.86,14052.95,14492.1,14638.48,14492.09,15516.79,14199.33,15370.41,14931.26,14052.94,14784.86,14492.1,14052.95,14638.48,14638.49,14638.48,14345.71,15077.64,15224.02,14345.71,14052.95,14345.72,14052.94,13613.79,14931.25,14199.33,14784.87,14784.86,14784.87,14345.71,14784.87,14784.86,14638.48,13906.56,14931.26,13760.18,14638.48,14638.49,1460335.11,29,4,04
2010/01/30,15955.68,14638.24,14784.62,14199.09,14784.62,14491.85,14345.48,15077.38,14931.01,14784.62,15223.76,14784.62,14784.62,14784.62,15077.38,15077.38,14784.62,14784.61,15955.67,14931,14052.71,14931,14784.62,14491.86,14052.7,14491.85,15223.76,14199.09,14491.85,14784.61,14052.71,14638.23,14491.85,15370.14,15077.38,14052.71,14638.23,15077.38,14638.24,14638.24,14199.09,15370.14,14345.47,14931,14491.85,15077.39,14491.85,14784.62,14491.85,14638.23,14491.85,14638.24,14052.7,14784.62,15370.15,14638.23,14491.84,14345.47,14345.47,14491.85,14784.62,15662.91,14784.63,14199.09,14784.62,14199.1,14052.71,14784.62,14199.09,13320.79,14491.85,14345.47,14784.62,15077.39,14930.99,14931.01,14930.99,14345.47,15077.39,15077.38,14931.01,14638.24,14491.85,14345.47,13906.33,14638.23,15077.39,14199.09,14784.62,13906.33,14491.86,13906.32,14784.62,15077.39,14491.85,14638.23,14638.23,14931,14199.09,14784.61,1466458.44,30,5,04
2010/02/01,14347.62,14201.21,15226.04,15372.44,14494.02,15079.63,14347.62,15226.04,14933.24,14640.43,14347.61,15079.63,14347.61,14933.23,13762,14933.23,14933.23,14933.23,14786.82,15079.63,15226.04,14640.42,14494.02,15226.04,14640.42,14786.82,14347.61,14640.43,14201.21,14786.82,15372.45,14054.8,15226.03,14933.22,14347.61,14201.21,14640.42,14347.61,14933.23,15226.04,14640.42,14786.82,14786.82,14054.81,14786.83,14640.43,15079.63,15079.64,14494.02,15226.03,14494.02,14347.62,15079.63,14054.81,15226.04,15226.03,13615.58,14494.02,14933.23,14054.81,14786.83,15079.63,13908.41,13908.4,15372.45,15226.04,15226.04,14347.61,14347.61,14347.61,13469.18,14933.23,15372.45,15079.64,14347.61,14933.24,14933.22,14933.23,14494.02,14347.61,15226.05,15079.64,14054.8,14933.23,14786.83,15226.03,14933.23,14933.23,15226.04,14786.83,14786.83,15518.85,14347.61,13908.41,14201.21,15079.63,14786.82,15226.04,15079.64,14933.22,1472826.4300000004,32,0,05
2010/02/02,14495.75,15227.86,14788.59,14495.75,14349.33,14642.17,13910.06,15227.86,14642.17,14202.9,14642.17,14935.01,14788.59,14495.75,14642.17,14788.59,15227.86,14495.75,14202.91,13617.22,15520.7,14202.9,14202.9,14495.75,14788.59,14642.17,14642.17,14642.17,14349.33,14935.01,14935.01,14788.59,13910.06,13910.06,13910.06,14935.01,14349.33,14788.59,14349.33,14788.59,13763.64,15081.44,14349.33,14788.59,14788.59,14788.59,15081.44,15520.7,15374.28,14642.17,14788.59,13910.06,14642.17,14495.75,14788.59,14788.59,15081.44,14935.01,15227.86,14349.33,14495.75,14495.75,14788.59,14642.17,14349.33,14788.59,14935.01,14642.17,13617.22,14495.75,14349.33,14642.17,14495.75,14788.59,15227.86,14642.17,14495.75,14642.17,14349.33,14935.01,14202.9,15667.12,14349.33,14935.01,14788.59,14202.91,15081.43,14642.17,15520.7,14642.17,14495.75,15081.43,15227.86,14788.59,13763.64,14349.33,13910.06,15227.86,13763.64,14935.02,1463484.9099999997,33,1,05
2010/02/03,14203.99,14936.16,14203.99,15082.59,14496.86,15229.03,14643.29,15082.59,15082.59,13764.69,14204,14789.73,14496.86,15082.59,15521.89,14496.86,14789.73,14350.43,14204,14496.86,14203.99,14496.86,14203.99,14350.43,14057.56,14350.43,14204,14643.29,15082.59,14936.16,14643.29,14350.43,14936.16,14789.73,14643.29,14350.43,14936.16,14789.73,15229.02,15082.59,15082.59,14496.86,14204,14350.43,14936.16,14789.72,14204,14789.73,14496.86,14057.56,14057.56,14203.99,13911.13,14643.29,14203.99,14936.16,15375.46,13911.13,14789.73,14350.43,14496.86,14789.73,14203.99,14496.86,14350.43,15229.02,14350.43,15229.03,15229.02,15229.03,14350.43,14496.86,15961.19,14496.86,14643.3,13764.69,14496.86,14057.56,14643.29,14789.73,14350.42,13618.26,14204,15082.59,15375.46,14936.16,14496.86,15229.02,15082.59,14350.43,15229.02,15375.46,14350.43,14643.29,14057.56,15521.89,14643.29,15229.03,14789.73,14643.3,1463743.6000000006,34,2,05
2010/02/04,14643.34,13911.17,14057.61,15082.64,14204.04,14496.9,14643.34,14643.34,15082.64,14350.48,14057.6,14350.47,14350.47,14643.34,14057.6,14057.6,15229.07,14789.77,15229.07,14789.77,14350.47,14496.9,15082.64,15375.51,14057.6,13764.73,14936.2,15229.08,14057.61,14496.9,14936.21,14350.47,14643.33,13618.3,14643.34,14643.34,15229.07,15229.07,14936.21,14057.61,15082.64,14643.34,14643.34,14789.77,14057.61,13618.31,14350.47,14496.91,14350.47,15082.63,15082.64,14350.48,14350.47,14936.21,14789.77,14496.9,15814.8,14350.47,15082.64,13471.87,15375.51,14643.33,14936.21,14643.34,14789.77,14936.21,14643.34,14789.77,15082.64,14643.33,14643.33,14789.78,14350.48,14496.91,14496.9,14936.21,14936.2,14496.91,15082.64,14350.47,14789.78,14643.34,14057.6,14496.9,14643.34,14789.77,13911.17,14057.61,15229.08,13618.31,14204.04,14643.34,13471.87,14789.78,14204.04,15229.07,15668.37,14057.6,14350.47,15961.23,1460526.58,35,3,05
2010/01/31,14640.8,15812.06,14494.39,14933.61,14640.8,14201.58,14640.79,15372.84,14201.57,14933.61,14640.8,14055.17,14201.57,14494.39,15080.02,15226.44,14201.57,14201.58,14640.81,14640.8,15080.02,14494.39,14494.39,14201.57,15080.03,14787.21,14933.62,14933.61,14933.61,14494.4,14640.8,14494.39,13908.77,14640.81,14787.21,14347.98,14494.39,14933.62,14347.98,14640.8,14347.98,14347.99,15080.03,14787.21,14787.21,15372.83,14055.17,14787.21,14640.8,14640.81,14933.62,13908.76,14640.8,14201.57,14494.39,14494.4,14348,14933.62,14201.57,14201.57,14494.39,15519.25,14640.79,14640.8,14201.57,14787.2,14494.39,14347.98,14347.98,14787.21,15080.03,14347.98,15226.43,15226.43,14201.58,14055.16,14347.99,15080.02,14494.39,14494.4,14933.61,15080.02,14494.4,14201.58,14640.8,14055.17,13762.35,14933.61,14787.2,14494.39,15372.84,14933.62,15372.84,14640.79,14787.21,14494.4,15226.44,14347.99,14640.8,14347.99,1463494.36,31,6,04
2010/02/05,14059.98,14645.81,14059.98,15085.19,15085.19,15085.2,14206.44,13767.07,13767.06,14352.89,15231.65,14792.28,14792.27,13620.61,14792.28,14645.82,14352.9,14499.36,14645.82,14206.45,14938.73,15085.19,14645.81,14352.89,14645.82,14938.74,14059.99,13620.6,15231.65,14938.74,15085.19,14499.36,14645.82,14792.29,14792.28,14938.73,14792.28,14059.99,15085.19,15085.19,15085.19,14645.82,14938.74,14206.44,13913.53,14645.81,14499.36,14645.82,15085.19,14352.91,14352.9,14059.98,14792.28,14499.36,14645.82,15231.66,14645.83,14645.82,15231.65,14352.9,14352.9,14938.74,14938.72,14792.28,14938.73,14938.73,15378.1,14792.28,14059.98,14792.28,14938.74,14059.98,15085.19,14206.44,14352.91,14206.44,14206.45,14792.27,14206.44,14792.28,14792.26,15231.65,14938.74,14499.36,14938.73,14352.91,14206.44,13913.52,14938.73,14938.73,14352.9,14938.73,14499.36,14792.27,15085.19,14206.45,14352.9,14352.9,13620.61,14059.99,1460187.989999999,36,4,05
2010/02/06,14791.75,15377.56,14498.84,14352.39,15231.1,14791.74,13913.03,13913.02,14352.39,14498.84,14791.74,14352.38,14352.39,14938.2,14938.2,15231.1,14791.74,14938.19,14791.74,14645.29,15084.65,15670.46,14938.2,14791.75,14791.74,13620.12,14059.48,14938.2,14352.39,14498.83,14498.84,14791.74,14938.19,14352.38,13913.02,14938.2,14498.84,14791.74,14645.29,14645.29,14791.74,15084.65,14645.29,14645.29,15377.56,15084.66,14352.38,14791.74,15377.55,14938.19,14205.93,14352.39,14059.48,13766.58,14059.48,14645.28,14645.28,14205.93,14205.93,14498.84,13620.12,14645.29,14791.75,14498.84,14498.84,14205.94,15377.56,14352.38,14938.2,14352.38,14791.74,14205.94,14938.2,13766.58,15377.55,14498.84,15084.64,15084.65,14938.2,14498.83,14059.49,14938.2,14498.83,14791.74,14059.48,14645.28,13620.12,13766.58,14352.39,14205.94,14938.2,14645.29,14498.84,14791.75,14205.93,14059.48,14791.74,14645.29,14938.2,13913.02,1458817.4100000004,37,5,05
2010/02/07,14354.42,14940.32,14354.42,14354.43,14207.95,14500.9,15086.79,14500.9,13915,14354.42,14354.43,14647.37,14354.43,14940.32,15526.22,14793.85,14647.37,14207.95,14793.85,14354.43,14940.32,14354.43,14354.42,14354.42,14500.9,14354.43,14500.9,14940.32,13622.06,14354.43,14647.37,14207.95,15086.8,15086.8,15086.8,14207.95,14793.85,14793.85,14940.32,14354.43,15233.27,14500.9,14061.48,15379.74,14500.9,14647.37,14647.37,14793.85,14061.48,14793.85,14940.32,14647.37,14207.95,14500.9,14647.37,14940.32,14500.91,15086.8,14207.95,14793.85,14647.37,14207.95,14647.37,14647.37,14647.37,14647.37,14354.42,14207.95,15086.79,14500.9,13915.01,14500.9,13915,13915,14500.9,14647.37,15086.8,14500.9,14354.42,14793.85,14793.84,14354.42,14500.9,15086.8,14647.37,15379.75,14940.32,15379.74,14354.42,15526.21,14940.32,14647.37,15233.27,14793.84,15233.27,14354.43,15526.22,15086.8,14500.9,14354.43,1463126.0999999999,38,6,05
2010/02/08,14501.6,14501.6,14941.04,15673.45,14941.04,14501.6,14794.56,14648.08,14794.56,14794.56,14941.04,14355.12,15380.49,14355.12,15087.52,15380.49,15087.52,14941.04,14208.64,14794.56,14501.6,14794.56,14355.12,15087.52,14648.08,14062.16,14941.04,15087.52,14648.08,14208.64,14355.12,13915.68,14941.04,13622.72,14648.08,14355.12,14648.08,15526.97,15234.01,14355.12,14941.04,14208.64,14794.56,14648.08,14794.56,14794.56,14208.64,14501.6,14941.04,14794.56,15087.53,14794.56,13769.2,14941.04,14208.64,14501.6,14648.08,14794.56,14941.04,14648.08,14941.04,14501.6,15234,14648.08,15087.52,14648.08,15234.01,14794.56,14355.12,13915.68,15380.49,14794.56,15526.97,14941.04,13769.2,14794.56,14794.56,14501.6,14794.56,15380.49,14794.56,15087.52,14062.16,14648.08,15087.52,15234.01,14794.56,14355.12,14794.56,14794.56,15087.52,14355.12,15234.01,14062.16,14648.08,15234.01,14355.12,15087.53,14941.04,14355.12,1472571.5800000012,39,0,06
2010/02/09,14648.49,14794.98,13769.58,14648.49,15234.43,14502,14355.52,15087.94,15380.92,14648.49,14941.46,14941.46,15087.94,14794.97,13916.06,14794.97,14355.52,14502,14794.97,14648.49,14648.49,14502,14502.01,14648.49,14648.49,14502,14941.46,15234.43,14062.55,14502,14502,14502,14209.03,14648.48,14794.97,14355.52,14209.03,14502,14941.46,14209.03,14794.97,15234.43,14648.49,15087.94,14502,15380.92,15087.94,14794.97,14794.97,14941.45,14794.97,14648.49,14941.46,14502,14355.52,14209.03,14648.48,14355.52,14648.49,15673.88,14209.03,14502,15234.43,14502,14794.97,14941.46,15673.89,14502,14502,14502,14355.51,15087.95,14941.46,14209.03,14794.97,13916.07,14648.48,14502.01,14355.52,15087.94,14502.01,14209.04,14355.51,13916.06,13916.07,15087.94,14355.52,14794.97,14941.46,14941.46,15380.91,14062.55,15820.37,14502.01,15087.94,14502,14648.49,14502,14355.52,13916.06,1466020.65,40,1,06
2010/02/10,14650.77,14650.77,14797.28,14504.27,14064.75,14504.27,14211.25,14943.79,14943.78,14504.26,15383.32,14797.29,14943.79,14650.78,14357.76,14357.76,14943.79,14650.78,14650.78,15090.3,14357.76,14797.29,14064.74,14797.28,14943.79,15676.34,14650.78,14504.26,14650.78,14211.26,15236.81,14650.78,14504.28,14357.77,14357.76,14797.28,15236.81,14504.27,14357.76,14504.27,14797.28,14211.26,14797.29,13478.71,14797.28,14650.77,14943.79,14650.78,14943.79,15090.31,15090.3,14357.76,0,14211.25,14357.76,14357.77,14650.79,14797.29,13771.73,14797.28,14211.25,14797.29,14797.28,15529.83,14797.28,14211.25,14797.28,14650.78,14504.27,15529.83,14650.78,14650.77,15090.29,14064.74,14504.27,14943.78,14357.77,14650.77,14650.77,14797.29,14943.78,15236.8,15090.31,14650.78,14211.25,14797.29,14357.76,14943.79,14943.79,14064.74,14797.28,14357.76,14064.75,15236.8,14064.75,15236.81,14211.26,14797.29,14211.25,14357.77,1450280.3800000015,41,2,06
2010/02/11,14357.21,14357.21,14503.71,14503.71,14943.21,14943.21,15089.72,14357.2,15382.73,15382.73,13917.69,15529.22,14943.21,14650.21,14503.71,13917.69,15089.72,14210.7,14796.7,15236.21,15089.72,14357.2,13917.7,14650.21,15089.71,14943.21,14503.7,15382.72,15236.22,13771.19,14503.71,14503.71,14503.7,14357.19,15968.72,14796.71,14210.7,14210.7,14650.21,14650.21,15089.72,14064.2,15822.22,14943.22,14943.21,14503.71,14796.71,14796.71,15236.22,14796.7,14650.21,15236.22,0,14064.2,14796.71,14796.7,14503.69,13917.7,14650.21,14210.7,14210.7,14943.21,14064.21,14943.21,15089.72,14210.71,15675.73,14650.21,13771.2,14064.2,14357.2,14650.21,15382.72,14796.71,14943.21,14650.22,13771.19,14796.71,14796.71,14503.7,14503.72,14503.71,14650.2,14357.2,15236.22,14943.21,14650.21,14210.7,14650.21,14650.21,14357.21,14650.21,14210.7,14064.21,14357.2,15089.71,14796.71,14503.7,14210.7,14796.7,1451396.1199999976,42,3,06
2010/02/12,14066.45,14945.6,14945.6,14799.08,14212.98,13626.88,15238.65,14506.03,14066.44,14652.55,15238.66,14066.45,14799.08,14212.98,14212.98,15531.71,14652.55,14506.03,14799.08,14066.45,13773.4,13626.87,14652.55,14799.07,15092.13,15238.66,14359.5,14652.55,14506.03,14945.61,14212.97,14652.55,14652.56,15238.66,14652.55,14506.03,14945.6,14652.55,14945.6,13773.4,14652.55,14799.08,14799.08,13773.4,13919.92,15531.7,14945.6,14945.6,14066.45,15092.13,14506.03,14652.55,0,15531.7,14945.6,14212.98,14652.56,14066.45,14359.5,15238.65,14652.55,14359.5,14799.07,15092.13,15531.7,14066.44,13919.92,14945.6,13626.87,15531.71,15238.66,14799.07,15385.17,14799.08,13919.93,14945.6,14799.08,14359.5,14799.07,14359.5,14506.02,14652.55,14652.56,15238.66,15092.13,14359.51,14799.07,14212.97,14799.07,14359.5,14359.5,14359.5,14359.5,14945.6,15238.66,14359.5,15238.66,14652.55,13773.4,15238.66,1448844.3199999998,43,4,06
2010/02/13,15385.51,15825.1,13920.22,14506.34,14213.28,14359.81,14652.87,14359.81,14799.4,13920.22,14799.39,14213.28,13920.22,14799.39,14945.92,14359.81,15092.45,14506.34,14799.39,14359.81,14506.34,15092.45,14359.81,14799.4,15238.98,14652.87,14799.39,13773.69,14506.34,15385.51,14945.92,14652.87,14506.34,14506.34,14799.39,14213.28,13480.64,13920.22,14945.92,13920.22,14945.92,15238.98,14945.92,14799.4,14652.87,13773.7,14799.39,14799.39,14945.92,14799.39,12894.52,15678.57,0,14945.92,14506.34,15092.45,15678.56,15238.98,14799.39,15385.51,14359.81,14945.92,14652.87,14213.28,14799.4,14945.92,15238.98,13627.17,14506.34,14652.87,15238.98,14945.92,14945.92,15092.45,14652.87,14213.28,14799.39,14066.75,15238.98,14066.75,14213.28,14506.34,14506.34,14506.34,14652.87,14066.75,14945.92,15385.51,14506.34,15385.51,15092.45,14506.34,15238.98,14799.4,14652.87,14506.34,14799.39,15238.98,14066.75,15385.51,1452831.6600000008,44,5,06
2010/02/14,14507.14,14360.6,13627.92,14067.53,14653.67,15093.28,14507.14,14800.21,14653.68,14067.53,14653.67,14360.6,15239.82,14507.14,15386.36,14360.6,14800.21,14067.52,14946.74,14946.75,14507.14,15386.36,14653.68,14800.21,15093.28,15239.82,14214.06,14507.14,14653.67,14946.74,14653.67,14360.6,14800.21,14507.13,14800.21,14067.53,14507.14,15093.28,15093.28,15532.89,14360.6,15093.28,13920.99,14067.53,15093.28,14800.21,14800.21,14946.75,13627.92,14507.13,13774.45,14653.68,0,14946.75,14067.53,14800.21,15532.89,15093.28,14507.14,14800.21,14360.6,14653.67,15532.9,15386.36,14507.14,14800.21,14653.68,15386.36,14067.53,15239.82,14800.21,13920.99,14800.21,14653.67,14653.67,14653.68,14946.74,15093.29,15239.82,14653.67,14946.75,15093.29,14360.6,15093.28,14214.06,13920.99,14946.75,14067.53,15386.36,14360.6,15239.82,14360.6,13920.99,14946.75,14946.75,14507.14,14653.67,14360.6,14360.6,15093.28,1453204.8200000005,45,6,06
2010/02/15,14948.79,14362.56,14509.12,14655.68,13776.34,14802.24,14948.79,14509.13,14655.68,14655.68,14362.57,14362.57,14655.68,15388.47,14655.68,14948.8,15095.35,13776.35,14362.57,14802.24,14655.68,14802.24,14362.56,13922.89,14509.13,14948.8,13922.9,15535.02,14509.12,14655.69,14509.12,14655.68,14655.69,15095.36,14948.8,14655.68,14362.57,14069.46,14948.79,14655.68,15241.91,15095.35,14802.24,14948.79,14802.24,14216.01,14655.68,14509.12,14509.13,14655.69,14362.57,14948.79,15095.35,14802.24,14948.79,14362.57,14802.25,14948.8,14655.68,14948.79,14509.12,14802.24,14655.67,13922.9,14216.01,13922.89,14655.68,14655.68,14509.12,14802.24,13776.35,14069.45,14509.12,14216.01,15095.36,14655.68,15095.36,15095.35,14216.01,14362.57,15241.9,13922.89,14655.69,14802.24,14509.12,15095.36,15681.58,15241.91,14655.68,14655.68,14802.24,14802.24,14948.8,14216.01,14802.24,14802.24,14802.24,14509.13,15095.35,15095.36,1466007.8500000006,46,0,07
2010/02/16,14215.53,13922.43,14948.29,14215.53,14801.73,14508.62,14948.29,14215.52,13336.22,14362.09,14362.07,14215.53,14801.73,14362.08,14948.28,14948.28,14655.18,14068.97,14655.17,14508.63,14801.74,14068.97,14655.19,14948.29,13922.42,15387.94,14362.08,14948.29,14508.63,15094.83,14362.08,14215.53,14948.28,14948.27,14801.73,14508.63,13922.42,13629.32,14655.18,13922.42,14068.98,15241.39,14068.97,14801.74,15241.39,14948.29,14801.73,14508.63,14215.53,14655.17,14508.63,14801.74,14508.63,15534.5,14215.53,15094.83,14508.62,14215.52,14948.29,14655.18,15534.49,15094.83,14508.64,14508.63,14362.08,14801.74,15241.4,15241.39,14655.18,14801.73,14508.62,14948.29,15387.95,14068.98,15094.83,14508.64,14068.97,14655.19,14362.08,14508.63,14801.74,14801.74,15094.83,14655.18,14508.63,14948.28,15094.84,15094.84,14215.53,15094.84,14215.53,14655.18,14215.52,14068.98,14215.52,13922.42,14655.18,14508.63,14068.98,14655.17,1459509.5499999998,47,1,07
2010/02/17,14657.69,15537.15,14364.53,14657.69,14217.96,14511.12,14364.53,14804.27,13778.22,13778.22,14071.39,15244,13924.81,14364.54,14950.85,14804.27,14217.96,15537.16,15097.43,14511.12,14511.11,14217.96,14071.38,14071.38,14511.12,14511.12,14950.85,14950.84,15390.57,14511.12,15390.57,14071.38,15244,15097.43,14804.27,14804.27,15537.15,14950.85,14950.84,14804.27,15976.88,13924.81,14364.54,14657.69,13631.65,14071.38,14217.96,14511.11,15244,13485.08,14511.12,14071.38,14804.27,14657.69,14950.84,14217.97,14804.28,14364.54,14071.38,13924.81,14511.11,13778.23,15243.99,14950.85,14511.11,14804.26,14657.69,14511.11,14804.27,14804.27,14364.54,14071.38,14950.84,14364.53,14657.7,14657.68,14657.7,14364.53,14657.69,15097.42,14657.68,14657.69,14804.27,14804.27,15097.42,14511.12,15390.57,14217.96,14657.69,14950.84,14950.84,14071.38,14657.69,14217.96,14364.54,15390.58,14657.69,14511.12,15537.15,14657.7,1462397.8299999996,48,2,07
2010/02/18,15243.97,14950.81,14657.66,15243.97,14804.24,15537.12,14657.66,15537.12,15537.12,13778.2,14364.5,15683.69,15243.97,14804.24,14511.08,14511.08,14804.24,15097.39,14071.35,14950.81,15243.97,14364.51,14511.08,14511.08,14511.08,14657.66,15097.39,14511.08,14364.51,15243.96,14657.66,14657.66,14511.08,14657.65,13631.62,13924.78,14511.08,15390.54,14950.81,14511.08,13924.78,14950.81,13924.77,14217.93,13924.78,14511.09,15097.39,14950.81,14217.93,14804.23,14657.66,15243.97,14217.93,14804.24,15243.97,14511.08,14804.23,14950.81,14657.66,14511.08,15390.54,14804.23,14364.51,14804.23,14657.66,14364.51,15243.97,15390.54,14364.51,15243.96,14071.35,13778.2,15097.39,14804.24,14804.23,15097.39,14657.66,14804.24,14511.08,14804.23,14511.09,14511.08,14071.35,13778.2,14071.35,14071.35,14511.08,14511.08,15537.12,14364.51,15683.7,14657.66,14364.5,14071.35,15390.54,14804.23,13631.62,14511.08,15537.12,15390.54,1469576.870000001,49,3,07
